,Prediction,Actual
5862,656461.67,497000.0
11506,848029.4,835000.0
7425,407113.14,359000.0
12793,448324.5,315000.0
19240,576213.9,620000.0
14310,232511.17,269950.0
836,523630.11,456500.0
4397,380253.0,320000.0
9295,281813.9,259000.0
6246,258024.55,265953.0
18010,213459.35,158000.0
13375,790525.26,790000.0
19984,605274.88,535000.0
16467,634338.75,665000.0
17,641336.1,485000.0
5139,286351.23,630000.0
21188,414731.85,419500.0
18324,486510.5,365000.0
5528,146980.5,142500.0
7510,528560.0,621000.0
9985,450870.0,380000.0
21273,744737.25,650000.0
7228,652221.5,654000.0
6544,678332.0,715000.0
20636,379506.29166666674,351999.0
6932,566136.66,594000.0
6132,730749.94,650000.0
20030,798581.0,780000.0
8528,330126.01,281000.0
17521,806728.13,825000.0
17178,419148.54,430000.0
647,395661.1,325000.0
13603,239914.74,231500.0
11201,673036.0,740000.0
6243,351372.0,390000.0
8237,267619.6,306500.0
1321,362202.76,430000.0
8898,463867.19,397900.0
18031,506865.4,450000.0
15460,643393.0,687500.0
13321,724864.38,720000.0
1905,978712.6,740000.0
10548,429440.47,440000.0
17929,422699.0,397000.0
13536,204922.2,210000.0
20109,268714.24,216000.0
17394,852415.92,965000.0
17095,579499.0,650000.0
10519,471519.0,489000.0
13381,411452.73,372000.0
19026,936580.0,1003000.0
3745,584031.94,472500.0
1429,246036.5,264950.0
4351,815147.0,480000.0
5814,520362.77,540000.0
217,1007565.5,1072000.0
11897,847805.89,771150.0
13077,536331.0,525000.0
18291,875828.67,885250.0
16430,305636.07,249000.0
1396,355135.05,283500.0
8477,649151.0,752000.0
19478,1407189.34,1264000.0
4954,437531.96,395000.0
14866,424132.5,555950.0
15741,819193.0,865000.0
6536,429417.5,425000.0
1739,1524526.5,1038000.0
4563,1032344.0,1206500.0
11405,1001285.0,815000.0
14672,294464.99,290000.0
11018,418149.5,425000.0
11884,357684.7,365000.0
17838,270782.76,212000.0
15544,956311.69,889000.0
4577,777229.56,880000.0
19002,574508.5,517000.0
17832,458271.38,320000.0
14737,326638.0,383000.0
9642,603346.78,669000.0
11144,378442.28,403900.0
21352,602528.0,585000.0
1187,334032.15,361000.0
2797,347401.99,332000.0
8909,293754.09,275000.0
18729,788876.67,850000.0
891,242168.86,291500.0
17443,1077737.08,970000.0
1323,541959.39,567500.0
21135,499136.5,539900.0
20623,331289.89,290000.0
6532,595396.53,550000.0
1838,262509.9,210000.0
18943,245033.75,240000.0
3894,525645.62,635000.0
21349,1293850.0,1450000.0
20236,449820.37,461000.0
4518,297864.73,250000.0
4884,734710.76,690000.0
387,428247.42,330000.0
11503,464958.5,495000.0
4738,312264.5,275000.0
15142,235073.41,329000.0
1358,222842.55,260000.0
1035,244868.9,197500.0
3948,353228.38,355000.0
13532,779019.0,825000.0
20768,1182758.22,925000.0
19048,302434.49,229500.0
2448,1152707.7,1280000.0
841,265353.92,254000.0
13573,271321.02,240000.0
3211,886012.95,739000.0
4417,575769.98,470000.0
4699,433102.25,405100.0
6434,607693.63,710000.0
10424,393888.27,420000.0
12256,1823603.0,1550000.0
14290,591177.55,606500.0
5290,709779.65,723000.0
18700,674192.79,675000.0
13523,758576.14,898000.0
11406,888197.19,1065000.0
9875,249408.19,215000.0
10311,297644.0,406500.0
9893,731345.41,755000.0
19753,412443.84,380000.0
140,643500.13,527700.0
12974,908571.26,915000.0
16952,609958.02,435000.0
15277,357722.5,375000.0
14682,966153.39,925000.0
14273,258151.4,302000.0
11188,221593.74,236000.0
18151,442459.0,409500.0
2065,823052.27,822500.0
10062,274329.5,245000.0
4724,953411.81,950000.0
1444,310904.25,250000.0
15005,342845.1,390000.0
1372,548944.85,433500.0
4630,333816.5,324000.0
2753,314289.94,325900.0
278,489357.71,405000.0
12036,736170.92,744000.0
20577,296763.63,298900.0
13922,260249.53,169000.0
3335,403511.3,542000.0
15102,333326.75,340000.0
13201,914930.61,685000.0
360,895972.56,795000.0
17534,271877.25,275250.0
513,1824348.7,2250000.0
8195,926284.8,787888.0
13376,547290.0,565000.0
8251,584205.14,542000.0
19404,661782.12,575000.0
3047,732169.58,728000.0
10328,398236.7,330000.0
2789,192658.0,157500.0
13529,308815.0,350000.0
2380,451951.23,446000.0
21387,358398.51,337000.0
19981,347418.27,379000.0
4548,498964.04,456000.0
7901,455400.88,420000.0
5418,1002392.89,1215000.0
20482,745666.95,560000.0
6161,547753.5,435000.0
12090,472212.97,486000.0
14856,602643.38,589000.0
14833,585435.03,730000.0
11423,835147.58,849000.0
12769,533476.02,472500.0
20107,786978.9,785000.0
10855,168375.5,170000.0
6916,649353.55,707000.0
20068,748421.9,790000.0
6231,916921.0,885000.0
9658,360971.25,354000.0
11791,666429.86,672500.0
16829,520909.74,415000.0
17617,976139.12,1210000.0
2403,511922.5,525000.0
15969,415315.9,290000.0
4904,545723.21,559000.0
3559,390683.06,310000.0
16991,440735.0,480000.0
21100,359495.7,378950.0
20398,496681.53,552500.0
12994,398942.58,381000.0
16802,207315.1,129000.0
15488,834433.5,907500.0
14797,420139.3,392500.0
16884,593412.04,600000.0
16139,265447.73,260000.0
13278,284610.5,240000.0
11591,406613.4,422500.0
3169,403773.77,414000.0
11573,366712.51,244000.0
16565,181644.23,85000.0
1705,1077191.85,830000.0
9152,649703.0,704000.0
5714,305125.43,215000.0
13206,329086.4,350000.0
3473,996911.46,980000.0
7791,637425.88,613200.0
18779,337385.42,345000.0
476,346244.47,328500.0
11498,299895.0,238000.0
11213,793718.5,695000.0
18160,240281.34,218250.0
11214,280798.57,279000.0
5721,646449.55,638250.0
4199,825058.0,780000.0
18326,466147.5,403500.0
8703,816781.5,895000.0
6002,293619.81,295000.0
13698,516011.37,540000.0
12902,356057.27,337000.0
7671,388396.73,340000.0
18647,843541.08,855000.0
6298,912911.0,905000.0
17895,823840.82,1250000.0
8686,302162.15,305000.0
14398,418598.1,360000.0
14244,320248.3,326000.0
17145,683797.81,669000.0
3068,442547.57,425000.0
2777,508661.5,525000.0
19039,349384.88,319000.0
970,222464.85,216000.0
16361,368171.16,300000.0
5031,638263.3,643000.0
9117,344826.9,293000.0
7609,257463.73,220000.0
9571,358814.03,392000.0
20622,555678.5,643950.0
19591,307293.6,304500.0
17652,708895.99,744000.0
3964,391735.5,291000.0
11702,1070938.07,740000.0
6599,351505.148,350000.0
13784,683430.28,695000.0
15111,263655.53,192500.0
16730,374272.66,407500.0
6518,295365.98,301000.0
12626,336863.68,320000.0
3156,461790.0,395000.0
17041,361278.45,335000.0
5195,435700.29,545500.0
4296,591870.25,480000.0
6165,267893.0,299950.0
10128,727577.34,649000.0
21368,580202.5,589999.0
8807,324224.08,323500.0
3242,712732.8,732000.0
19101,1414965.47,1550000.0
16263,574399.73,630000.0
733,240443.37,233000.0
16546,246632.87,221000.0
15521,435510.4,585000.0
20449,1879985.6,1510000.0
14185,641141.38,645000.0
15844,277522.01,265000.0
3725,716520.0,589000.0
7648,599314.25,569000.0
16057,550719.0,485000.0
15665,287584.37,440000.0
15982,444516.4,680000.0
8877,255182.0,245000.0
2872,932195.18,1250000.0
7685,354768.64,345000.0
5549,260109.97,235000.0
1065,790029.22,986000.0
6095,259719.53,260000.0
20532,392961.04,380000.0
15176,301189.71,275000.0
12189,173234.35,185900.0
20012,373928.43,429900.0
7731,308286.42,245000.0
4525,194364.1,185000.0
11231,276521.06,300000.0
16685,813098.87,795000.0
8796,348376.7,270000.0
19737,1192722.7,1260000.0
11844,1037737.73,1150000.0
7457,459227.79,450000.0
8270,344479.72,358000.0
4639,769145.6,758000.0
1441,529757.45,500000.0
7278,434422.62,379900.0
16355,613262.58,630000.0
20108,448739.9,499950.0
11666,892004.98,771000.0
7583,352978.76,385000.0
2444,516973.65,703000.0
8763,441051.89,500000.0
13209,312873.9,280000.0
4982,722546.0,798750.0
5230,662148.2,620000.0
17377,341658.5,368500.0
6535,870030.19,740000.0
12836,446607.5,246000.0
345,437452.39,387000.0
7558,766059.38,775000.0
13940,607538.76,550120.0
14375,327967.15,320000.0
10608,249681.46,274900.0
4058,920323.4,845000.0
11615,211339.75,208417.0
14687,309986.5,260000.0
19054,317075.81,338000.0
4707,1253243.3,1490000.0
12617,709976.0,577288.0
10432,240624.5,310000.0
20951,333701.84,365000.0
15081,549496.5,645000.0
19290,336071.77,279950.0
921,488891.38,390000.0
1086,462874.13,435000.0
19766,553247.51,375000.0
3025,708946.7,615000.0
12202,298171.29,270000.0
3421,458207.25,425000.0
12010,639139.8,599000.0
6394,266779.45,286285.0
2699,418750.5,438000.0
15566,274206.72,326000.0
14455,1128653.5,984000.0
13820,1024574.1,975000.0
1362,596029.1,1131000.0
10108,275404.25,260000.0
4309,235725.0,230000.0
5567,307277.88,335000.0
9119,1347745.96,1500000.0
3011,286290.06,285000.0
2232,361413.88,700000.0
14145,529614.78,487500.0
5900,486760.98,420000.0
20359,330756.5,550000.0
13466,385689.01,340000.0
4991,921083.61,600000.0
6547,219020.38,302000.0
17213,330804.89,286000.0
9868,653383.89,616500.0
5477,396081.03,285000.0
5893,443859.55,336000.0
12222,1035220.7,895000.0
13094,375673.99,370000.0
13030,286512.2,320000.0
8241,540008.84,473000.0
2129,345184.8,353000.0
2414,268208.22,233000.0
2794,1276476.0,1385000.0
6357,414747.86,470000.0
15172,575539.5,550000.0
2375,428533.1,449950.0
10436,852917.49,850000.0
6307,273889.4,239950.0
19239,233428.0,205000.0
4448,673608.44,728000.0
16120,1136983.5,1620000.0
17783,379722.67,330000.0
2684,602519.6,610000.0
12139,460837.92,490000.0
15910,819091.52,655000.0
8453,465565.0,553000.0
7974,311043.3,258305.0
1383,583525.8,545000.0
19149,299892.39,279000.0
10733,534205.0,515700.0
12898,367940.75,365000.0
13033,282762.5,260000.0
16273,393209.12,424950.0
2748,1052476.03,960000.0
14903,528790.3,522500.0
20721,1880001.6,1940000.0
2635,274128.63,202500.0
18355,321216.03,319000.0
16203,355803.25,367000.0
9681,203116.0,219000.0
10007,367499.0,365000.0
3965,332910.0,420000.0
3415,411915.1,412000.0
5701,285405.45,267000.0
19754,308036.3,340000.0
169,249700.0,284000.0
21346,393930.04,462500.0
20808,400664.41,343000.0
18111,378491.0,380000.0
4325,496420.25,600000.0
19052,202467.65,218250.0
10551,349153.92,250000.0
20762,498199.5,465000.0
9999,1191658.9,1227500.0
8214,487997.0,453000.0
19016,740400.0,660000.0
14280,329103.5,305000.0
11898,277411.72,225000.0
553,658003.07,750000.0
6020,626004.9,827000.0
14880,452944.96,426000.0
13266,707179.1,740000.0
16306,884517.3,760000.0
13822,383252.3,350000.0
10221,395449.9,399900.0
10804,638466.26,735000.0
15666,355350.55,294450.0
14753,673492.0,750000.0
5412,793924.74,890000.0
137,370120.5,382500.0
15802,607867.78,555000.0
4739,257209.81,248500.0
8586,677003.16,760000.0
5864,1026625.85,925000.0
20631,370334.45,182568.0
3472,874658.88,967000.0
6392,501840.0,517500.0
11219,340397.38,285000.0
9153,608346.59,607000.0
9375,572154.25,425000.0
2856,779644.51,599950.0
12736,808947.5,725000.0
9543,289737.54,322000.0
3836,262428.68,250000.0
18552,902998.68,946000.0
1029,387886.64,415000.0
11416,1177693.9,1209000.0
10347,622569.54,690000.0
3375,184172.75,115000.0
4504,678947.5,550000.0
7895,383651.81,440000.0
5866,442858.0,415000.0
7881,591298.0,612500.0
16799,183454.6,191000.0
12589,513755.13,575000.0
4043,642621.58,940000.0
15276,409436.5,387000.0
3434,414764.55,329500.0
4282,250695.82,250000.0
1397,599099.5,425000.0
12624,503290.76,530000.0
12056,388697.94,340000.0
16914,838951.79,550000.0
20304,356833.25,355000.0
14525,629880.3,620000.0
8607,308845.9,380000.0
2213,524435.0,529219.0
15808,627292.5,819000.0
9685,419287.05,514950.0
4115,325126.3,260600.0
17130,618854.0,640000.0
7891,313722.47,340000.0
20504,771989.6,795000.0
2512,306029.63,358000.0
11072,909500.12,750000.0
21429,972990.15,1007500.0
21404,609248.91,625000.0
15320,498245.94,405000.0
7696,393989.82,440150.0
6091,385407.88,425000.0
18605,253535.0,180000.0
5763,439347.34,450000.0
18673,433268.51,518000.0
2495,1086910.85,1245000.0
18541,473211.8,340000.0
3274,789007.65,820000.0
11497,1019896.85,850000.0
20041,760566.5,718000.0
19686,477241.38,435000.0
2701,285778.01,298500.0
2085,232654.53,279000.0
7449,469988.29,499100.0
13096,325762.72,402000.0
17690,516349.68,515000.0
3669,472979.73,457000.0
6940,336757.73,359500.0
10393,445221.43,405000.0
18511,1146058.7,1150000.0
11592,481391.46,410000.0
20883,685213.63,664950.0
15579,612443.78,565000.0
4509,468784.53,530000.0
18413,337902.49,240000.0
15655,390509.41,385000.0
13191,562550.01,435000.0
10074,302737.15,339000.0
15967,721774.46,616950.0
7792,369323.56,420000.0
9863,364972.0,374950.0
10969,326837.63,314500.0
18286,414343.14,384950.0
13884,350129.62,340000.0
8842,608375.0,465000.0
19637,369812.0,364000.0
8468,1150409.1,1240000.0
9946,518973.25,579500.0
20201,476977.76,494815.0
9630,208841.49,265000.0
17585,258340.0,272450.0
12269,893641.21,800000.0
19850,409685.84,429900.0
17319,646986.21,601000.0
1676,232718.06,196440.0
714,300814.85,289950.0
2678,724823.26,675000.0
15594,523243.75,538000.0
10992,968577.3,880000.0
14413,599485.92,548000.0
8064,257620.5,255000.0
16267,569486.4,595000.0
5809,189796.5,200000.0
3438,204797.69,200000.0
20884,649998.36,699188.0
3519,864863.23,1015000.0
4391,290663.14,325000.0
14105,814214.5,815000.0
7945,441978.3,390000.0
6,270692.52,257500.0
2743,499942.91,549950.0
8657,628968.44,614000.0
15987,286251.0,270000.0
10500,421788.9,392000.0
5466,570799.84,578000.0
6653,323527.6,275000.0
17026,407302.72,399950.0
18138,481291.46,559000.0
4205,611286.34,815000.0
5998,297101.29,245000.0
12543,600176.74,676000.0
13378,296346.43,289950.0
15580,597079.5,725000.0
19954,936691.6,923990.0
9992,537660.86,435000.0
10484,378399.07,280000.0
4894,980572.09,970000.0
18392,1063256.29,839000.0
13717,710904.28,670000.0
11776,301561.48,339950.0
18959,760441.9,791000.0
15442,360662.55,310000.0
16591,442053.38,424000.0
13728,594951.74,1150000.0
17987,558986.77,627000.0
1023,1639800.6,2450000.0
12027,621766.05,650000.0
17077,1522643.5,1880000.0
16830,399425.88,401000.0
11158,204380.52,150000.0
18300,422921.0,455000.0
17648,479737.5,510000.0
6706,290401.7,339888.0
5199,439324.5,375000.0
21181,1046908.55,1065000.0
13101,647055.09,713500.0
5128,853122.35,878000.0
14299,347305.0,354950.0
18973,287881.45,266490.0
16935,321195.64,268500.0
21084,488960.28,495000.0
14919,285947.7,260000.0
13715,315303.02,320000.0
3455,567033.26,595000.0
9098,1062505.0,1234000.0
20157,414191.93,399895.0
7068,307702.46,378500.0
14793,590081.0,590000.0
15546,468397.53,407000.0
13079,625773.88,658500.0
19076,552340.18,403000.0
8642,298732.27,348000.0
12844,322535.43,345000.0
19093,1588304.9,959000.0
4902,252575.0,266500.0
3143,605437.8,575000.0
11243,456247.99,530000.0
2111,263990.55,330000.0
7405,886069.4,830200.0
6346,194313.5,178000.0
15874,402888.69,300000.0
17704,758026.88,752888.0
16908,832003.9,637500.0
18463,260525.25,260000.0
14935,740970.76,723000.0
7203,191783.4,175000.0
18512,433632.5,455000.0
8299,387873.93,414500.0
15127,646883.87,675000.0
8151,265650.99,320000.0
558,943096.77,863000.0
12709,439827.75,343000.0
6133,276017.45,289950.0
12049,658459.3,667000.0
10327,288369.59,242500.0
11578,928268.97,900000.0
5352,424559.55,411000.0
7497,357199.55,320000.0
12314,823308.25,710000.0
3682,582279.12,530000.0
2727,220678.57,265000.0
20594,1012931.2,1112000.0
9870,328583.75,396000.0
3213,196457.0,230000.0
4140,377831.45,400000.0
16401,295395.48,338000.0
5548,683616.57,725000.0
6128,406462.52,354000.0
6492,537971.38,532500.0
4580,333126.68,325000.0
13963,389290.89,335000.0
16051,994714.68,1285000.0
6888,597507.44,499000.0
9020,369770.61,436000.0
4489,335438.0,320000.0
15076,1142590.7,1300000.0
18044,1949456.5,1855000.0
13597,424396.15,410000.0
5948,300610.02,255000.0
21051,867001.99,623300.0
20995,781256.78,770000.0
18148,530531.38,549900.0
5846,748913.31,695000.0
1470,389014.81,530000.0
16607,530468.64,450000.0
14100,719672.5,749500.0
17937,211695.0,150000.0
4258,323804.69,358803.0
15068,528351.2,528000.0
3508,498593.95,470000.0
19153,725331.35,820000.0
21009,320900.26,298000.0
12648,384603.07,475000.0
12069,488307.85,490000.0
11150,316732.63,270000.0
6289,405284.13,397500.0
18021,1026876.98,1100000.0
10697,442256.88,450000.0
13435,291414.8,252000.0
6286,514516.21,455850.0
2988,213152.0,200450.0
4877,448585.5,455000.0
8980,1136525.24,1205000.0
7040,465304.77,411500.0
16171,611599.85,500000.0
11709,245475.5,199400.0
7109,772931.94,835000.0
11823,572721.75,522500.0
18893,529984.95,540000.0
2252,264181.16,287500.0
8206,230436.79,190000.0
19640,949397.93,949990.0
1869,249479.3,340000.0
9826,370321.72,400000.0
4057,437391.7,458000.0
6216,640040.25,560000.0
10664,584088.9,589000.0
14326,172854.5,159995.0
9419,421770.4,367500.0
13141,409723.5,430000.0
16863,1322182.1,957000.0
4072,709033.85,698000.0
4084,406811.17,405000.0
5572,454210.18,439900.0
21064,611161.5,525000.0
1199,569991.47,585000.0
19288,271057.56,190000.0
4387,329965.58,275000.0
1277,419178.75,325000.0
14652,337882.44,343000.0
20400,285694.91,305000.0
6494,620920.21,750000.0
4572,867166.4,760000.0
715,449633.03,565000.0
1670,1137750.55,874150.0
20826,423731.95,529000.0
7811,784290.76,942000.0
5354,886738.49,823000.0
8615,354934.4,390000.0
361,402030.0,465000.0
7703,190679.93,170000.0
5005,1073054.25,1200000.0
6788,231359.2,255000.0
13326,447986.99,465000.0
15356,527821.41,601002.0
16182,611568.76,625000.0
5883,332491.57,325000.0
7884,260008.93,237000.0
5001,227998.98,235000.0
17854,367688.98,340000.0
16345,714265.4,699850.0
17871,467512.4,492500.0
3024,410867.0,517000.0
4279,785995.75,688000.0
7873,441578.5,378500.0
7695,434805.28,460000.0
20239,579066.68,565000.0
20961,335919.06,346100.0
11123,248190.5,264950.0
1157,199452.2,194000.0
12082,1589749.04,1665000.0
21270,391933.91,358000.0
16782,522358.0,605125.0
8147,242043.5,203000.0
6153,282834.0,275000.0
19055,245418.65,231750.0
15782,554033.75,550285.0
4449,377466.76,308000.0
460,243162.0,80000.0
6332,606046.65,605000.0
8694,797159.9,655000.0
10662,476807.26,440000.0
9618,516855.71,462000.0
13563,578408.08,555000.0
291,342642.34,360000.0
4989,475094.8,525000.0
17567,806393.01,839000.0
6348,1358188.6,1580000.0
16071,621623.8,590000.0
20734,305144.22,311850.0
1106,275569.66,262000.0
19595,727607.66,815000.0
7765,507916.9,490000.0
16869,411840.23,357000.0
19886,332118.43,325000.0
11941,426908.95,585000.0
13871,194129.0,160000.0
9453,216526.35,215000.0
13271,743518.9,608000.0
21432,406434.46,400000.0
12989,447923.0,445830.0
9751,635196.1,575000.0
8054,460482.03,499000.0
10333,198777.5,109000.0
7800,446303.5,387000.0
14800,365004.1,337000.0
11679,428942.2,465000.0
15136,409767.94,399950.0
15153,878187.4,635250.0
19341,449754.0,487585.0
18840,464051.99,571500.0
900,554646.85,550000.0
2279,328511.57,342000.0
20235,528306.22,529950.0
9931,383078.0,292050.0
7975,722197.0,775000.0
6692,253096.96,204555.0
4226,259576.53,260000.0
6527,308744.75,254000.0
15293,689133.13,546000.0
259,700818.38,780000.0
15347,591389.65,560000.0
12386,460498.36,375950.0
20788,510781.42,533380.0
10711,293928.55,281000.0
15084,904435.36,725000.0
1647,927383.67,960000.0
11853,247080.7,201000.0
15869,705714.65,640000.0
2910,406423.39,380000.0
14936,529512.25,430000.0
14776,850400.37,740000.0
230,429520.0,500000.0
2981,513313.9,530000.0
15001,1334278.05,1770000.0
128,405529.0,430000.0
2932,872608.01,1195000.0
15654,983929.5,1295000.0
20778,498998.9,492000.0
15716,559325.47,710000.0
3926,545644.6,410000.0
8318,440203.8,403000.0
19351,453101.5,425000.0
12359,247118.49,314950.0
18094,600308.78,490000.0
8191,938684.5,910000.0
17415,301846.0,312900.0
7567,724550.0,865000.0
8863,471496.04,399950.0
2669,590683.38,542500.0
10312,490598.65,420000.0
4203,543874.0,729000.0
4194,428762.33,486700.0
12162,495196.0,550000.0
11167,444065.19,499950.0
4044,323599.34,280000.0
4438,1117424.8,1050000.0
17917,766370.9,612000.0
4024,341515.52,299950.0
18558,415808.59,450000.0
6253,234896.0,248000.0
3887,545049.75,575000.0
14403,442871.75,443000.0
274,389137.65,365000.0
10423,321114.1,342000.0
4770,457147.5,600000.0
9558,638653.5,446250.0
18012,488762.0,818900.0
15704,204620.0,205000.0
14028,428341.56,475000.0
10119,652570.5,654950.0
20914,738829.4,720000.0
2626,301753.23,259000.0
5485,319401.44,119500.0
10513,386572.5,385000.0
19589,305402.31,292000.0
20595,595008.5,357000.0
18521,549344.74,1052000.0
12850,422190.04,550000.0
10834,419957.59,525888.0
17064,401836.61,410000.0
12788,337010.94,374950.0
5148,804998.64,750000.0
16993,294427.26,297950.0
12460,424521.11,370000.0
15478,234235.75,220000.0
8968,227899.95,265950.0
6562,435317.78,340000.0
11127,281563.28,425000.0
7132,250536.09,280000.0
15614,805940.38,965800.0
3187,531522.54,505000.0
14030,468888.69,538250.0
14317,401508.91,410000.0
8852,249089.88,305000.0
17231,338434.5,252500.0
2184,343025.2,340000.0
10329,1064863.0,740000.0
5719,309270.61,335000.0
19621,397883.08,385000.0
11597,212536.56,191950.0
12121,605998.96,599000.0
13491,627463.0,565000.0
2066,880255.8,800000.0
14068,740014.36,950000.0
14345,705133.35,782000.0
7931,276762.5,90000.0
12442,597671.0,618080.0
18067,495933.0,475000.0
5405,526946.13,300000.0
2045,642419.5,462000.0
17606,1617560.3,2050000.0
2906,324758.6,295000.0
19731,623575.9,615000.0
21011,318317.14,308000.0
674,1148719.2,1145000.0
6011,382600.3,248000.0
10419,276634.61,250000.0
5584,353482.45,320000.0
13823,767846.5,790000.0
4338,201536.48,221000.0
8698,251004.51,159075.0
8380,534402.5,549950.0
5513,437794.49,434000.0
1957,393433.8,409000.0
6442,361952.75,360000.0
4596,354468.98,403000.0
5050,357809.03,350000.0
487,245940.65,232000.0
7898,226053.91,193000.0
18107,185232.5,189900.0
13576,615501.7,580000.0
12240,1355743.4,1340000.0
4442,384304.51,294000.0
11264,833102.32,870000.0
15498,316130.55,253000.0
11370,1417079.3,1180000.0
3184,612697.47,680000.0
16870,538734.0,583000.0
20879,494192.64,471275.0
6954,480749.51,465000.0
14717,844180.09,825000.0
17004,370129.0,355000.0
16982,266455.39,299000.0
4844,267045.83,285000.0
2783,397568.0,522000.0
14399,265017.09,294000.0
7932,359846.5,342000.0
19881,401356.38,417000.0
8492,330238.0,324000.0
5129,636280.68,590000.0
19472,864405.8,650000.0
8858,632804.37,815000.0
19780,317966.07,345000.0
14449,621493.14,719000.0
4978,707367.89,453000.0
3694,421245.7,463000.0
12956,477002.5,469000.0
1020,256316.97,245000.0
21066,435174.25,452000.0
11731,329145.4,319000.0
14276,330403.62,265800.0
15044,1647976.1,2200000.0
7476,595531.5,622000.0
9159,664060.0,733000.0
8375,264615.54,245000.0
7752,474576.1,490000.0
17002,202977.5,209995.0
2736,515995.7,615000.0
9402,264514.05,165000.0
13464,296739.85,315000.0
8238,331761.2,325000.0
9640,560823.26,629000.0
12749,184001.7,215150.0
17668,489462.0,477000.0
18641,264547.01,239950.0
1579,603557.97,500000.0
2968,564910.29,604000.0
9805,192492.9,128000.0
10534,214280.88,220000.0
485,465745.88,452000.0
17467,396476.78,355300.0
967,676101.3,648000.0
11145,236848.4,269950.0
16440,1282380.8,1298000.0
1947,371132.52,412000.0
12799,357965.63,310000.0
2225,292648.7,284000.0
4921,984622.5,1000000.0
16295,667996.12,800000.0
9962,331737.5,362362.0
17985,386854.67,435000.0
5391,1251375.24,1740000.0
7125,518562.81,568000.0
9720,323006.21,305000.0
10536,484236.42,455500.0
3204,536411.87,511718.0
2549,502482.92,439950.0
17131,773471.31,735000.0
3886,295031.5,210000.0
11860,529807.64,625000.0
5436,356253.55,365000.0
4520,313778.59,245000.0
8827,551608.79,650000.0
6926,908441.28,1155000.0
10767,1301305.99,1250000.0
14236,583691.83,436800.0
18614,558567.88,432000.0
10764,616596.78,550000.0
18747,1721050.0,1400000.0
14174,249294.13,272000.0
601,488145.53,531000.0
8122,282697.06,258000.0
2167,577312.37,700000.0
13530,315747.91,240000.0
19113,296125.5,295000.0
13809,692499.8,698000.0
21345,1195020.62,1378000.0
21317,580507.1,649950.0
5394,413024.65,375000.0
2624,635669.5,610000.0
16366,529389.88,500000.0
16930,597357.18,625000.0
741,418945.67,449950.0
411,482587.49,563500.0
15620,1465378.3,1690000.0
7789,653498.65,508000.0
8129,208357.88,180000.0
15227,673633.0,650000.0
14736,206296.75,174950.0
4740,389960.8,350000.0
4821,315022.57,320000.0
13535,517972.92,479500.0
2760,436859.53,340000.0
12928,435271.25,435000.0
7212,1536577.8,1450000.0
9289,238863.33,219950.0
8932,827618.22,985000.0
11354,715173.75,850000.0
3105,818862.0,759000.0
12912,669351.25,644500.0
6098,436017.94,420000.0
17607,329158.52,345000.0
9326,309929.8,353900.0
20032,787976.1,789500.0
4168,172227.0,150000.0
4410,397387.68,344000.0
2078,725314.51,800000.0
15122,448319.69,442500.0
3882,409600.5,425000.0
13130,342591.4,311100.0
14570,1052948.67,1040000.0
8803,374116.5,408000.0
16080,216707.34,202500.0
10016,383541.63,324500.0
2522,411381.99,336800.0
21034,495177.03,500000.0
14267,359233.88,425000.0
17471,303502.95,260000.0
16833,270827.5,335000.0
17416,293333.88,325000.0
8854,281335.7,366000.0
7014,914216.0,875000.0
10011,295159.99,299000.0
17418,739977.75,763000.0
13053,434027.5,540000.0
8966,406494.52,397990.0
4794,220845.54,215000.0
6936,334141.75,221000.0
2154,487023.1,501000.0
12664,5204197.7,2280000.0
14657,240893.47,250000.0
2298,850711.34,898000.0
3168,789509.79,805000.0
9262,504061.5,501000.0
15170,262654.74,210000.0
17020,319899.9,275000.0
20021,360684.5,385000.0
12052,430894.35,452000.0
896,308977.21,300000.0
8157,220098.0,165000.0
21274,730823.92,749950.0
15669,344172.02,322000.0
707,615033.66,639000.0
16837,573419.4,445000.0
10562,354690.05,350000.0
6271,377087.85,402000.0
6023,319440.76,175000.0
20654,1398407.5,1750000.0
205,710432.6,677900.0
21301,1105602.8,1010800.0
17665,236885.95,170000.0
20208,974117.1,890000.0
14503,492075.06,385000.0
1791,588673.09,574000.0
17256,1586538.0,1388000.0
2677,210182.78,220000.0
3538,265264.54,299000.0
17710,716682.62,731000.0
20840,373331.67,379500.0
6543,440020.49,445000.0
6198,396664.51,630000.0
1005,525323.8,538200.0
13484,633579.3,585000.0
15533,793978.72,779000.0
10798,447685.64,440000.0
2771,482463.22,750000.0
12395,230679.82,185000.0
14971,659777.5,660000.0
19050,489118.05,539950.0
19788,629468.72,572800.0
7639,721793.36,697000.0
13085,872693.49,1085000.0
11550,568008.4,629000.0
19642,336227.7,335606.0
13591,607188.38,555000.0
9739,253822.81,230000.0
21029,581600.29,590000.0
9054,832512.75,862500.0
8986,362459.35,348140.0
8359,752803.5,700000.0
8544,326280.06,340000.0
20176,638784.48,659950.0
2101,788258.05,852000.0
11048,217037.0,215000.0
4197,300569.17,268000.0
18234,243300.22,306000.0
10597,343779.7,340000.0
18456,327268.57,270000.0
4045,481905.93,450000.0
20501,884313.13,828950.0
7946,492355.46,569950.0
2730,858160.14,866059.0
1664,549471.5,445000.0
15779,285453.5,285000.0
1476,447097.85,423000.0
18150,806313.33,835000.0
21151,735431.18,535000.0
